,URL,Title,Type,Floorsize,Carpet_area,Price_per_sqft,Price,Status,No_Of_Bathrooms,Is_new,Description,Facing,Furnishing_status,Locality,About_locality,Amenities_list
251,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21088724/4bhk-4t-2775-sqft-apartment,"2775 sq ft 4 BHK 4T SouthWest facing Completed property Apartment for sale at Rs 8.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"2,775 sq ft",1850 sq ft,"28,828/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",80000000,Ready to move,4,Resale,"Available 4 bhk on sale very conveniently located in a peaceful locality More About This Property 4 BHK Apartment for sale in Mumbai. This property is in Bandra West, which is a coveted investment location. This tastefully designed 4 BHK unit is among Mumbai's best properties. Contact now for more details. This property in Mumbai is on floor 10. The total number of floors in this Apartment is 10. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 2775 Square feet. The carpet area is 1850 Square feet. This is a South-West facing property. It has 4 bathroom and 4 bedrooms. This property has lift. Other facilities include Intercom. This property also has power backup facility. There is regular water supply in this property. It is equipped with cctv facility. Some of the very well-known and reputed speciality hospitals like Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital are just a walk away from this location",SouthWest,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'Gas connection', 'TV', 'Washing Machine', 'Dining Table', 'Intercom', 'Lift(s)']"
252,https://www.makaan.com/mumbai/ekta-world-westbay-in-bandra-west-20973585/3bhk-3t-1897-sqft-apartment,"1897 sq ft 3 BHK 3T SouthWest facing Apartment for sale at Rs 7.56 crore in Ekta WestBay in Bandra West, Mumbai",3 BHK Apartment ,"1,897 sq ft",1265 sq ft,"39,852/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",75600000,Ready to move,3,New,"Well designed 3 bhk multistorey apartment is available at a prime location in Ekta World WestBay. It has a salable area of 1897 sqft and is available at a price of Rs. 39,852 per sqft. The house is unfurnished. It is southwest facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details.",SouthWest,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['ATM', 'Shopping Mall', 'Club House', 'Hospital', 'School', 'Full Power Backup', 'Vaastu Compliant', ""Children's play area"", 'Swimming Pool', 'Gas connection', 'Staff Quarter', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Jogging Track', 'Lift(s)']"
253,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20797004/3bhk-3t-1800-sqft-apartment,"1800 sq ft 3 BHK 3T Completed property Apartment for sale at Rs 13.00 crore in Project in Bandra West, Mumbai",3 BHK Apartment ,"1,800 sq ft",1500 sq ft,"72,222/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",130000000,Ready to move,3,Resale,"Well Maintained Society. Good location. Excellent flat More About This Property Property for sale in Bandra West, Mumbai. This 3 BHK Apartment is located in Mumbai's most promising location. It is on floor 6. The total number of floors in this building is 6. This Apartment is a spacious unit, with carpet area of 1500 Square feet and is ideal for families. The built-up area is 1800 Square feet. The property has 3 bedrooms and 3 bathroom. This residential building in Bandra West, Mumbai has lift facility. Other amenities include Garden, Intercom. This property also enjoys power backup facility. Regular water supply is available. This is a gated community. This Apartment is strategically located within close distance of famous healthcare centres such as Holy Family Multispeciality Hospital Bandra, Lilavati Hospital And Research Centre, and Ojas Eye Hospital. Schools like Bali Guitar Academy, St Joseph's Convent High School, Bandra west., and Duruelo Convent High School are also nearby",,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
254,https://www.makaan.com/mumbai/builder-project-in-bandra-west-17189287/2bhk-2t-558-sqft-apartment,"558 sq ft 2 BHK 2T NorthEast facing Completed property Apartment for sale at Rs 2.75 crore in Project 14th floor in Bandra West, Mumbai",2 BHK Apartment ,558 sq ft,425 sq ft,"49,283/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",27500000,Ready to move,2,,It has an area of 558 sqft with a carpet area of 425 sqft . The property is available at a price of Rs. 2.75 cr (negotiable ). The house is furnished. It is on the 14th floor of the building (total number of floors are 16). The property is in a complex owned by a co-operative society. It is a 10 year old ready-to-move-in property. It is well connected to the city areas. Contact us for more details.,NorthEast,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Landscaped Gardens', 'BED', 'Dining Table', 'Wardrobe', 'AC', 'Gas connection', 'Washing Machine', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Lift(s)']"
255,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21181711/2bhk-2t-750-sqft-apartment,"750 sq ft 2 BHK 2T NorthEast facing Apartment for sale at Rs 2.85 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,750 sq ft,600 sq ft,"38,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",28500000,Ready to move,2,Resale,"It’s a 2 bhk multistorey apartment situated in Bandra West, Mumbai. It has a built-up area of 750 sqft and is priced at Rs. 2.85 cr . It is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents.",NorthEast,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Refrigerator', 'Full Power Backup', 'BED', 'AC', 'TV', 'Washing Machine', 'Dining Table', 'Lift(s)']"
256,https://www.makaan.com/mumbai/builder-project-in-bandra-west-20607476/2bhk-2t-1000-sqft-apartment,"1000 sq ft 2 BHK 2T West facing Completed property Apartment for sale at Rs 4.50 crore in Project in Bandra West, Mumbai",2 BHK Apartment ,"1,000 sq ft",750 sq ft,"45,000/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",45000000,Ready to move,2,Resale,"This spacious 2 bhk multistorey apartment is available for sale and is located in the heart of Bandra West. It has a built-up area of 1000 sqft and is priced at Rs. 4.50 cr . The house is semi-furnished. It is facing west direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details.",West,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
257,https://www.makaan.com/mumbai/v-raheja-grand-bay-in-bandra-west-18457986/3bhk-3t-1175-sqft-apartment,"1175 sq ft 3 BHK 3T East facing Apartment for sale at Rs 5.75 crore in V Raheja Grand Bay 12th floor in Bandra West, Mumbai",3 BHK Apartment ,"1,175 sq ft",1000 sq ft,"48,936/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",57500000,Ready to move,3,,"A 3 bhk property is available for sale in V Raheja Grand Bay, Bandra West, Mumbai. It has an area of 1175 sqft with a carpet area of 1000 sqft . The property is available at a price of Rs. 5.75 cr (negotiable ). The house is semi-furnished. It is on the 12th floor of the building (total number of floors are 22). The property is in a complex owned by a co-operative society. The property has 3 bathrooms and 3 balconies. It is a ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details.",East,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Landscaped Gardens', ""Children's play area"", 'AC', '24 X 7 Security', 'Car Parking', 'Gymnasium', 'Lift(s)']"
258,https://www.makaan.com/mumbai/swaraj-homes-park-lane-apartments-in-bandra-west-20607453/3bhk-3t-1250-sqft-apartment,"1250 sq ft 3 BHK 3T West facing Apartment for sale at Rs 4.65 crore in Swaraj Homes Park Lane Apartments in Bandra West, Mumbai",3 BHK Apartment ,"1,250 sq ft",1036 sq ft,"37,200/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",46500000,Ready to move,3,Resale,"Well designed 3 bhk multistorey apartment is available at a prime location in Swaraj Homes Park Lane Apartments. It has a salable area of 1250 sqft and is available at a price of Rs. 37,200 per sqft. The house is unfurnished. Its main door is facing west direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details.",West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Intercom', 'Lift(s)']"
259,https://www.makaan.com/mumbai/lakhani-builders-pvt-ltd-signature-in-bandra-west-18373135/3bhk-2t-1560-sqft-apartment,"1560 sq ft 3 BHK 2T West facing Apartment for sale at Rs 13.50 crore in Lakhani Signature in Bandra West, Mumbai",3 BHK Apartment ,"1,560 sq ft",1560 sq ft,"86,538/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",135000000,Ready to move,2,New,It has a built-up area of 1560 sqft and is priced at Rs. 13.50 cr . It is an unfurnished property. It is west facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details.,West,Unfurnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Club House', 'Rain Water Harvesting', 'Full Power Backup', 'Vaastu Compliant', 'Landscaped Gardens', 'Sports Facility', 'Indoor Games', 'Maintenance Staff', ""Children's play area"", 'Car Parking', 'Swimming Pool', '24 X 7 Security', 'Multipurpose Room', 'Gymnasium', 'Intercom', 'Lift(s)']"
260,https://www.makaan.com/mumbai/reputed-builder-jolly-highrise-apartments-in-bandra-west-20901223/2bhk-2t-900-sqft-apartment,"900 sq ft 2 BHK 2T SouthWest facing Apartment for sale at Rs 5.25 crore in Reputed Builder Jolly Highrise Apartments in Bandra West, Mumbai",2 BHK Apartment ,900 sq ft,825 sq ft,"58,333/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",52500000,Ready to move,2,Resale,"It has an area of 900 sqft with a carpet area of 825 sqft . The property is available at a price of Rs. 5.25 cr . It is a semi-furnished property. It is facing southwest direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities.",SouthWest,Semi-Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Full Power Backup', 'AC', 'Gas connection', 'Intercom', 'Lift(s)']"
261,https://www.makaan.com/mumbai/builder-project-in-bandra-west-21085198/4bhk-4t-3505-sqft-apartment,"3505 sq ft 4 BHK 4T SouthWest facing Completed property Apartment for sale at Rs 13.00 crore in Project in Bandra West, Mumbai",4 BHK Apartment ,"3,505 sq ft",2337 sq ft,"37,089/ sq ft the price/ sq ft of this property is lower than the avg price/ sq ft of Bandra West",130000000,Ready to move,4,Resale,"It has a salable area of 3505 sqft and is available at a price of Rs. 37,089 per sqft. The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details.",SouthWest,Furnished,Bandra West,About locality: Bandra West9.8Locality ScoreBandra is a suburb situated in the western part of the city is often termed as the Queen of Suburbs. It is divided into two parts Bandra East and Bandra West . Bandra West is a well-developed area...Know more about the Bandra West,"['Sofa', 'Microwave', 'Refrigerator', 'Full Power Backup', 'BED', 'Swimming Pool', 'AC', 'Gas connection', 'Washing Machine', 'Dining Table', 'Lift(s)']"
